p max 2002 47872
a 1764 743 531
a 764 1743 0
a 1743 764 531
a 743 1765 0
a 1765 743 266
a 765 1743 0
a 1743 765 266
a 743 1783 0
a 1783 743 398
a 783 1743 0
a 1743 783 398
a 743 1784 0
a 1784 743 266
a 784 1743 0
a 1743 784 266
a 743 1785 0
a 1785 743 133
a 785 1743 0
a 1743 785 133
a 744 1745 0
a 1745 744 259
a 745 1744 0
a 1744 745 259
a 744 1746 0
a 1746 744 398
a 746 1744 0
a 1744 746 398
a 744 1763 0
a 1763 744 531
a 763 1744 0
a 1744 763 531
a 744 1764 0
a 1764 744 259
a 764 1744 0
a 1744 764 259
a 744 1765 0
a 1765 744 531
a 765 1744 0
a 1744 765 531
a 744 1766 0
a 1766 744 266
a 766 1744 0
a 1744 766 266
a 744 1783 0
a 1783 744 266
a 783 1744 0
a 1744 783 266
a 744 1784 0
a 1784 744 398
a 784 1744 0
a 1744 784 398
a 744 1785 0
a 1785 744 266
a 785 1744 0
a 1744 785 266
a 744 1786 0
a 1786 744 133
a 786 1744 0
a 1744 786 133
a 745 1746 0
a 1746 745 259
a 746 1745 0
a 1745 746 259
a 745 1747 0
a 1747 745 398
a 747 1745 0
a 1745 747 398
a 745 1763 0
a 1763 745 266
a 763 1745 0
a 1745 763 266
a 745 1764 0
a 1764 745 531
a 764 1745 0
a 1745 764 531
a 745 1765 0
a 1765 745 259
a 765 1745 0
a 1745 765 259
a 745 1766 0
a 1766 745 531
a 766 1745 0
a 1745 766 531
a 745 1767 0
a 1767 745 266
a 767 1745 0
a 1745 767 266
a 745 1783 0
a 1783 745 133
a 783 1745 0
a 1745 783 133
a 745 1784 0
a 1784 745 266
a 784 1745 0
a 1745 784 266
a 745 1785 0
a 1785 745 398
a 785 1745 0
a 1745 785 398
a 745 1786 0
a 1786 745 266
a 786 1745 0
a 1745 786 266
a 745 1787 0
a 1787 745 133
a 787 1745 0
a 1745 787 133
a 746 1747 0
a 1747 746 259
a 747 1746 0
a 1746 747 259
a 746 1748 0
a 1748 746 398
a 748 1746 0
a 1746 748 398
a 746 1764 0
a 1764 746 266
a 764 1746 0
a 1746 764 266
a 746 1765 0
a 1765 746 531
a 765 1746 0
a 1746 765 531
a 746 1766 0
a 1766 746 259
a 766 1746 0
a 1746 766 259
a 746 1767 0
a 1767 746 531
a 767 1746 0
a 1746 767 531
a 746 1768 0
a 1768 746 266
a 768 1746 0
a 1746 768 266
a 746 1784 0
a 1784 746 133
a 784 1746 0
a 1746 784 133
a 746 1785 0
a 1785 746 266
a 785 1746 0
a 1746 785 266
a 746 1786 0
a 1786 746 398
a 786 1746 0
a 1746 786 398
a 746 1787 0
a 1787 746 266
a 787 1746 0
a 1746 787 266
a 746 1788 0
a 1788 746 133
a 788 1746 0
a 1746 788 133
a 747 1748 0
a 1748 747 259
a 748 1747 0
a 1747 748 259
a 747 1749 0
a 1749 747 398
a 749 1747 0
a 1747 749 398
a 747 1765 0
a 1765 747 266
a 765 1747 0
a 1747 765 266
a 747 1766 0
a 1766 747 531
a 766 1747 0
a 1747 766 531
a 747 1767 0
a 1767 747 259
a 767 1747 0
a 1747 767 259
a 747 1768 0
a 1768 747 531
a 768 1747 0
a 1747 768 531
a 747 1769 0
a 1769 747 266
a 769 1747 0
a 1747 769 266
a 747 1785 0
a 1785 747 133
a 785 1747 0
a 1747 785 133
a 747 1786 0
a 1786 747 266
a 786 1747 0
a 1747 786 266
a 747 1787 0
a 1787 747 398
a 787 1747 0
a 1747 787 398
a 747 1788 0
a 1788 747 266
a 788 1747 0
a 1747 788 266
a 747 1789 0
a 1789 747 133
a 789 1747 0
a 1747 789 133
a 748 1749 0
a 1749 748 259
a 749 1748 0
a 1748 749 259
a 748 1750 0
a 1750 748 398
a 750 1748 0
a 1748 750 398
a 748 1766 0
a 1766 748 266
a 766 1748 0
a 1748 766 266
a 748 1767 0
a 1767 748 531
a 767 1748 0
a 1748 767 531
a 748 1768 0
a 1768 748 259
a 768 1748 0
a 1748 768 259
a 748 1769 0
a 1769 748 531
a 769 1748 0
a 1748 769 531
a 748 1770 0
a 1770 748 266
a 770 1748 0
a 1748 770 266
a 748 1786 0
a 1786 748 133
a 786 1748 0
a 1748 786 133
a 748 1787 0
a 1787 748 266
a 787 1748 0
a 1748 787 266
a 748 1788 0
a 1788 748 398
a 788 1748 0
a 1748 788 398
a 748 1789 0
a 1789 748 266
a 789 1748 0
a 1748 789 266
a 748 1790 0
a 1790 748 133
a 790 1748 0
a 1748 790 133
a 749 1750 0
a 1750 749 259
a 750 1749 0
a 1749 750 259
a 749 1751 0
a 1751 749 398
a 751 1749 0
a 1749 751 398
a 749 1767 0
a 1767 749 266
a 767 1749 0
a 1749 767 266
a 749 1768 0
a 1768 749 531
a 768 1749 0
a 1749 768 531
a 749 1769 0
a 1769 749 259
a 769 1749 0
a 1749 769 259
a 749 1770 0
a 1770 749 531
a 770 1749 0
a 1749 770 531
a 749 1771 0
a 1771 749 266
a 771 1749 0
a 1749 771 266
a 749 1787 0
a 1787 749 133
a 787 1749 0
a 1749 787 133
a 749 1788 0
a 1788 749 266
a 788 1749 0
a 1749 788 266
a 749 1789 0
a 1789 749 398
a 789 1749 0
a 1749 789 398
a 749 1790 0
a 1790 749 266
a 790 1749 0
a 1749 790 266
a 749 1791 0
a 1791 749 133
a 791 1749 0
a 1749 791 133
a 750 1751 0
a 1751 750 259
a 751 1750 0
a 1750 751 259
a 750 1752 0
a 1752 750 398
a 752 1750 0
a 1750 752 398
a 750 1768 0
a 1768 750 266
a 768 1750 0
a 1750 768 266
a 750 1769 0
a 1769 750 531
a 769 1750 0
a 1750 769 531
a 750 1770 0
a 1770 750 259
a 770 1750 0
a 1750 770 259
a 750 1771 0
a 1771 750 531
a 771 1750 0
a 1750 771 531
a 750 1772 0
a 1772 750 266
a 772 1750 0
a 1750 772 266
a 750 1788 0
a 1788 750 133
a 788 1750 0
a 1750 788 133
a 750 1789 0
a 1789 750 266
a 789 1750 0
a 1750 789 266
a 750 1790 0
a 1790 750 398
a 790 1750 0
a 1750 790 398
a 750 1791 0
a 1791 750 266
a 791 1750 0
a 1750 791 266
a 750 1792 0
a 1792 750 133
a 792 1750 0
a 1750 792 133
a 751 1752 0
a 1752 751 259
a 752 1751 0
a 1751 752 259
a 751 1753 0
a 1753 751 398
a 753 1751 0
a 1751 753 398
a 751 1769 0
a 1769 751 266
a 769 1751 0
a 1751 769 266
a 751 1770 0
a 1770 751 531
a 770 1751 0
a 1751 770 531
a 751 1771 0
a 1771 751 259
a 771 1751 0
a 1751 771 259
a 751 1772 0
a 1772 751 531
a 772 1751 0
a 1751 772 531
a 751 1773 0
a 1773 751 266
a 773 1751 0
a 1751 773 266
a 751 1789 0
a 1789 751 133
a 789 1751 0
a 1751 789 133
a 751 1790 0
a 1790 751 266
a 790 1751 0
a 1751 790 266
a 751 1791 0
a 1791 751 398
a 791 1751 0
a 1751 791 398
a 751 1792 0
a 1792 751 266
a 792 1751 0
a 1751 792 266
a 751 1793 0
a 1793 751 133
a 793 1751 0
a 1751 793 133
a 752 1753 0
a 1753 752 259
a 753 1752 0
a 1752 753 259
a 752 1754 0
a 1754 752 398
a 754 1752 0
a 1752 754 398
a 752 1770 0
a 1770 752 266
a 770 1752 0
a 1752 770 266
a 752 1771 0
a 1771 752 531
a 771 1752 0
a 1752 771 531
a 752 1772 0
a 1772 752 259
a 772 1752 0
a 1752 772 259
a 752 1773 0
a 1773 752 531
a 773 1752 0
a 1752 773 531
a 752 1774 0
a 1774 752 266
a 774 1752 0
a 1752 774 266
a 752 1790 0
a 1790 752 133
a 790 1752 0
a 1752 790 133
a 752 1791 0
a 1791 752 266
a 791 1752 0
a 1752 791 266
a 752 1792 0
a 1792 752 398
a 792 1752 0
a 1752 792 398
a 752 1793 0
a 1793 752 266
a 793 1752 0
a 1752 793 266
a 752 1794 0
a 1794 752 133
a 794 1752 0
a 1752 794 133
a 753 1754 0
a 1754 753 259
a 754 1753 0
a 1753 754 259
a 753 1755 0
a 1755 753 398
a 755 1753 0
a 1753 755 398
a 753 1771 0
a 1771 753 266
a 771 1753 0
a 1753 771 266
a 753 1772 0
a 1772 753 531
a 772 1753 0
a 1753 772 531
a 753 1773 0
a 1773 753 259
a 773 1753 0
a 1753 773 259
a 753 1774 0
a 1774 753 531
a 774 1753 0
a 1753 774 531
a 753 1775 0
a 1775 753 266
a 775 1753 0
a 1753 775 266
a 753 1791 0
a 1791 753 133
a 791 1753 0
a 1753 791 133
a 753 1792 0
a 1792 753 266
a 792 1753 0
a 1753 792 266
a 753 1793 0
a 1793 753 398
a 793 1753 0
a 1753 793 398
a 753 1794 0
a 1794 753 266
a 794 1753 0
a 1753 794 266
a 753 1795 0
a 1795 753 133
a 795 1753 0
a 1753 795 133
a 754 1755 0
a 1755 754 259
a 755 1754 0
a 1754 755 259
a 754 1756 0
a 1756 754 398
a 756 1754 0
a 1754 756 398
a 754 1772 0
a 1772 754 266
a 772 1754 0
a 1754 772 266
a 754 1773 0
a 1773 754 531
a 773 1754 0
a 1754 773 531
a 754 1774 0
a 1774 754 259
a 774 1754 0
a 1754 774 259
a 754 1775 0
a 1775 754 531
a 775 1754 0
a 1754 775 531
a 754 1776 0
a 1776 754 266
a 776 1754 0
a 1754 776 266
a 754 1792 0
a 1792 754 133
a 792 1754 0
a 1754 792 133
a 754 1793 0
a 1793 754 266
a 793 1754 0
a 1754 793 266
a 754 1794 0
a 1794 754 398
a 794 1754 0
a 1754 794 398
a 754 1795 0
a 1795 754 266
a 795 1754 0
a 1754 795 266
a 754 1796 0
a 1796 754 133
a 796 1754 0
a 1754 796 133
a 755 1756 0
a 1756 755 259
a 756 1755 0
a 1755 756 259
a 755 1757 0
a 1757 755 398
a 757 1755 0
a 1755 757 398
a 755 1773 0
a 1773 755 266
a 773 1755 0
a 1755 773 266
a 755 1774 0
a 1774 755 531
a 774 1755 0
a 1755 774 531
a 755 1775 0
a 1775 755 259
a 775 1755 0
a 1755 775 259
a 755 1776 0
a 1776 755 531
a 776 1755 0
a 1755 776 531
a 755 1777 0
a 1777 755 266
a 777 1755 0
a 1755 777 266
a 755 1793 0
a 1793 755 133
a 793 1755 0
a 1755 793 133
a 755 1794 0
a 1794 755 266
a 794 1755 0
a 1755 794 266
a 755 1795 0
a 1795 755 398
a 795 1755 0
a 1755 795 398
a 755 1796 0
a 1796 755 266
a 796 1755 0
a 1755 796 266
a 755 1797 0
a 1797 755 133
a 797 1755 0
a 1755 797 133
a 756 1757 0
a 1757 756 259
a 757 1756 0
a 1756 757 259
a 756 1758 0
a 1758 756 398
a 758 1756 0
a 1756 758 398
a 756 1774 0
a 1774 756 266
a 774 1756 0
a 1756 774 266
a 756 1775 0
a 1775 756 531
a 775 1756 0
a 1756 775 531
a 756 1776 0
a 1776 756 259
a 776 1756 0
a 1756 776 259
a 756 1777 0
a 1777 756 531
a 777 1756 0
a 1756 777 531
a 756 1778 0
a 1778 756 266
a 778 1756 0
a 1756 778 266
a 756 1794 0
a 1794 756 133
a 794 1756 0
a 1756 794 133
a 756 1795 0
a 1795 756 266
a 795 1756 0
a 1756 795 266
a 756 1796 0
a 1796 756 398
a 796 1756 0
a 1756 796 398
a 756 1797 0
a 1797 756 266
a 797 1756 0
a 1756 797 266
a 756 1798 0
a 1798 756 133
a 798 1756 0
a 1756 798 133
a 757 1758 0
a 1758 757 259
a 758 1757 0
a 1757 758 259
a 757 1759 0
a 1759 757 398
a 759 1757 0
a 1757 759 398
a 757 1775 0
a 1775 757 266
a 775 1757 0
a 1757 775 266
a 757 1776 0
a 1776 757 531
a 776 1757 0
a 1757 776 531
a 757 1777 0
a 1777 757 259
a 777 1757 0
a 1757 777 259
a 757 1778 0
a 1778 757 531
a 778 1757 0
a 1757 778 531
a 757 1779 0
a 1779 757 266
a 779 1757 0
a 1757 779 266
a 757 1795 0
a 1795 757 133
a 795 1757 0
a 1757 795 133
a 757 1796 0
a 1796 757 266
a 796 1757 0
a 1757 796 266
a 757 1797 0
a 1797 757 398
a 797 1757 0
a 1757 797 398
a 757 1798 0
a 1798 757 266
a 798 1757 0
a 1757 798 266
a 757 1799 0
a 1799 757 133
a 799 1757 0
a 1757 799 133
a 758 1759 0
a 1759 758 259
a 759 1758 0
a 1758 759 259
a 758 1760 0
a 1760 758 398
a 760 1758 0
a 1758 760 398
a 758 1776 0
a 1776 758 266
a 776 1758 0
a 1758 776 266
a 758 1777 0
a 1777 758 531
a 777 1758 0
a 1758 777 531
a 758 1778 0
a 1778 758 259
a 778 1758 0
a 1758 778 259
a 758 1779 0
a 1779 758 531
a 779 1758 0
a 1758 779 531
a 758 1780 0
a 1780 758 266
a 780 1758 0
a 1758 780 266
a 758 1796 0
a 1796 758 133
a 796 1758 0
a 1758 796 133
a 758 1797 0
a 1797 758 266
a 797 1758 0
a 1758 797 266
a 758 1798 0
a 1798 758 398
a 798 1758 0
a 1758 798 398
a 758 1799 0
a 1799 758 266
a 799 1758 0
a 1758 799 266
a 758 1800 0
a 1800 758 133
a 800 1758 0
a 1758 800 133
a 759 1760 0
a 1760 759 259
a 760 1759 0
a 1759 760 259
a 759 1761 0
a 1761 759 398
a 761 1759 0
a 1759 761 398
a 759 1777 0
a 1777 759 266
a 777 1759 0
a 1759 777 266
a 759 1778 0
a 1778 759 531
a 778 1759 0
a 1759 778 531
a 759 1779 0
a 1779 759 259
a 779 1759 0
a 1759 779 259
a 759 1780 0
a 1780 759 531
a 780 1759 0
a 1759 780 531
a 759 1781 0
a 1781 759 266
a 781 1759 0
a 1759 781 266
a 759 1797 0
a 1797 759 133
a 797 1759 0
a 1759 797 133
a 759 1798 0
a 1798 759 266
a 798 1759 0
a 1759 798 266
a 759 1799 0
a 1799 759 398
a 799 1759 0
a 1759 799 398
a 759 1800 0
a 1800 759 266
a 800 1759 0
a 1759 800 266
a 759 1801 0
a 1801 759 133
a 801 1759 0
a 1759 801 133
a 760 1761 0
a 1761 760 259
a 761 1760 0
a 1760 761 259
a 760 1762 0
a 1762 760 398
a 762 1760 0
a 1760 762 398
a 760 1778 0
a 1778 760 266
a 778 1760 0
a 1760 778 266
a 760 1779 0
a 1779 760 531
a 779 1760 0
a 1760 779 531
a 760 1780 0
a 1780 760 259
a 780 1760 0
a 1760 780 259
a 760 1781 0
a 1781 760 531
a 781 1760 0
a 1760 781 531
a 760 1782 0
a 1782 760 266
a 782 1760 0
a 1760 782 266
a 760 1798 0
a 1798 760 133
a 798 1760 0
a 1760 798 133
a 760 1799 0
a 1799 760 266
a 799 1760 0
a 1760 799 266
a 760 1800 0
a 1800 760 398
a 800 1760 0
a 1760 800 398
a 760 1801 0
a 1801 760 266
a 801 1760 0
a 1760 801 266
a 760 1802 0
a 1802 760 133
a 802 1760 0
a 1760 802 133
a 761 1762 0
a 1762 761 259
a 762 1761 0
a 1761 762 259
a 761 1779 0
a 1779 761 266
a 779 1761 0
a 1761 779 266
a 761 1780 0
a 1780 761 531
a 780 1761 0
a 1761 780 531
a 761 1781 0
a 1781 761 259
a 781 1761 0
a 1761 781 259
a 761 1782 0
a 1782 761 531
a 782 1761 0
a 1761 782 531
a 761 1799 0
a 1799 761 133
a 799 1761 0
a 1761 799 133
a 761 1800 0
a 1800 761 266
a 800 1761 0
a 1761 800 266
a 761 1801 0
a 1801 761 398
a 801 1761 0
a 1761 801 398
a 761 1802 0
a 1802 761 266
a 802 1761 0
a 1761 802 266
a 762 1780 0
a 1780 762 266
a 780 1762 0
a 1762 780 266
a 762 1781 0
a 1781 762 531
a 781 1762 0
a 1762 781 531
a 762 1782 0
a 1782 762 259
a 782 1762 0
a 1762 782 259
a 762 1800 0
a 1800 762 133
a 800 1762 0
a 1762 800 133
a 762 1801 0
a 1801 762 266
a 801 1762 0
a 1762 801 266
a 762 1802 0
a 1802 762 398
a 802 1762 0
a 1762 802 398
a 763 1764 0
a 1764 763 259
a 764 1763 0
a 1763 764 259
a 763 1765 0
a 1765 763 398
a 765 1763 0
a 1763 765 398
a 763 1783 0
a 1783 763 259
a 783 1763 0
a 1763 783 259
a 763 1784 0
a 1784 763 531
a 784 1763 0
a 1763 784 531
a 763 1785 0
a 1785 763 266
a 785 1763 0
a 1763 785 266
a 763 1803 0
a 1803 763 398
a 803 1763 0
a 1763 803 398
a 763 1804 0
a 1804 763 266
a 804 1763 0
a 1763 804 266
a 763 1805 0
a 1805 763 133
a 805 1763 0
a 1763 805 133
a 764 1765 0
a 1765 764 259
a 765 1764 0
a 1764 765 259
a 764 1766 0
a 1766 764 398
a 766 1764 0
a 1764 766 398
a 764 1783 0
a 1783 764 531
a 783 1764 0
a 1764 783 531
a 764 1784 0
a 1784 764 259
a 784 1764 0
a 1764 784 259
a 764 1785 0
a 1785 764 531
a 785 1764 0
a 1764 785 531
a 764 1786 0
a 1786 764 266
a 786 1764 0
a 1764 786 266
a 764 1803 0
a 1803 764 266
a 803 1764 0
a 1764 803 266
a 764 1804 0
a 1804 764 398
a 804 1764 0
a 1764 804 398
a 764 1805 0
a 1805 764 266
a 805 1764 0
a 1764 805 266
a 764 1806 0
a 1806 764 133
a 806 1764 0
a 1764 806 133
a 765 1766 0
a 1766 765 259
a 766 1765 0
a 1765 766 259
a 765 1767 0
a 1767 765 398
a 767 1765 0
a 1765 767 398
a 765 1783 0
a 1783 765 266
a 783 1765 0
a 1765 783 266
a 765 1784 0
a 1784 765 531
a 784 1765 0
a 1765 784 531
a 765 1785 0
a 1785 765 259
a 785 1765 0
a 1765 785 259
a 765 1786 0
a 1786 765 531
a 786 1765 0
a 1765 786 531
a 765 1787 0
a 1787 765 266
a 787 1765 0
a 1765 787 266
a 765 1803 0
a 1803 765 133
a 803 1765 0
a 1765 803 133
a 765 1804 0
a 1804 765 266
a 804 1765 0
a 1765 804 266
a 765 1805 0
a 1805 765 398
a 805 1765 0
a 1765 805 398
a 765 1806 0
a 1806 765 266
a 806 1765 0
a 1765 806 266
a 765 1807 0
a 1807 765 133
a 807 1765 0
a 1765 807 133
a 766 1767 0
a 1767 766 259
a 767 1766 0
a 1766 767 259
a 766 1768 0
a 1768 766 398
a 768 1766 0
a 1766 768 398
a 766 1784 0
a 1784 766 266
a 784 1766 0
a 1766 784 266
a 766 1785 0
a 1785 766 531
a 785 1766 0
a 1766 785 531
a 766 1786 0
a 1786 766 259
a 786 1766 0
a 1766 786 259
a 766 1787 0
a 1787 766 531
a 787 1766 0
a 1766 787 531
a 766 1788 0
a 1788 766 266
a 788 1766 0
a 1766 788 266
a 766 1804 0
a 1804 766 133
a 804 1766 0
a 1766 804 133
a 766 1805 0
a 1805 766 266
a 805 1766 0
a 1766 805 266
a 766 1806 0
a 1806 766 398
a 806 1766 0
a 1766 806 398
a 766 1807 0
a 1807 766 266
a 807 1766 0
a 1766 807 266
a 766 1808 0
a 1808 766 133
a 808 1766 0
a 1766 808 133
a 767 1768 0
a 1768 767 259
a 768 1767 0
a 1767 768 259
a 767 1769 0
a 1769 767 398
a 769 1767 0
a 1767 769 398
a 767 1785 0
a 1785 767 266
a 785 1767 0
a 1767 785 266
a 767 1786 0
a 1786 767 531
a 786 1767 0
a 1767 786 531
a 767 1787 0
a 1787 767 259
a 787 1767 0
a 1767 787 259
a 767 1788 0
a 1788 767 531
a 788 1767 0
a 1767 788 531
a 767 1789 0
a 1789 767 266
a 789 1767 0
a 1767 789 266
a 767 1805 0
a 1805 767 133
a 805 1767 0
a 1767 805 133
a 767 1806 0
a 1806 767 266
a 806 1767 0
a 1767 806 266
a 767 1807 0
a 1807 767 398
a 807 1767 0
a 1767 807 398
a 767 1808 0
a 1808 767 266
a 808 1767 0
a 1767 808 266
a 767 1809 0
a 1809 767 133
a 809 1767 0
a 1767 809 133
a 768 1769 0
a 1769 768 259
a 769 1768 0
a 1768 769 259
a 768 1770 0
a 1770 768 398
a 770 1768 0
a 1768 770 398
a 768 1786 0
a 1786 768 266
a 786 1768 0
a 1768 786 266
a 768 1787 0
a 1787 768 531
a 787 1768 0
a 1768 787 531
a 768 1788 0
a 1788 768 259
a 788 1768 0
a 1768 788 259
a 768 1789 0
a 1789 768 531
a 789 1768 0
a 1768 789 531
a 768 1790 0
a 1790 768 266
a 790 1768 0
a 1768 790 266
a 768 1806 0
a 1806 768 133
a 806 1768 0
a 1768 806 133
a 768 1807 0
a 1807 768 266
a 807 1768 0
a 1768 807 266
a 768 1808 0
a 1808 768 398
a 808 1768 0
a 1768 808 398
a 768 1809 0
a 1809 768 266
a 809 1768 0
a 1768 809 266
a 768 1810 0
a 1810 768 133
a 810 1768 0
a 1768 810 133
a 769 1770 0
a 1770 769 259
a 770 1769 0
a 1769 770 259
a 769 1771 0
a 1771 769 398
a 771 1769 0
a 1769 771 398
a 769 1787 0
a 1787 769 266
a 787 1769 0
a 1769 787 266
a 769 1788 0
a 1788 769 531
a 788 1769 0
a 1769 788 531
a 769 1789 0
a 1789 769 259
a 789 1769 0
a 1769 789 259
a 769 1790 0
a 1790 769 531
a 790 1769 0
a 1769 790 531
a 769 1791 0
a 1791 769 266
a 791 1769 0
a 1769 791 266
a 769 1807 0
a 1807 769 133
a 807 1769 0
a 1769 807 133
a 769 1808 0
a 1808 769 266
a 808 1769 0
a 1769 808 266
a 769 1809 0
a 1809 769 398
a 809 1769 0
a 1769 809 398
a 769 1810 0
a 1810 769 266
a 810 1769 0
a 1769 810 266
a 769 1811 0
a 1811 769 133
a 811 1769 0
a 1769 811 133
a 770 1771 0
a 1771 770 259
a 771 1770 0
a 1770 771 259
a 770 1772 0
a 1772 770 398
a 772 1770 0
a 1770 772 398
a 770 1788 0
a 1788 770 266
a 788 1770 0
a 1770 788 266
a 770 1789 0
a 1789 770 531
a 789 1770 0
a 1770 789 531
a 770 1790 0
a 1790 770 259
a 790 1770 0
a 1770 790 259
a 770 1791 0
a 1791 770 531
a 791 1770 0
a 1770 791 531
a 770 1792 0
a 1792 770 266
a 792 1770 0
a 1770 792 266
a 770 1808 0
a 1808 770 133
a 808 1770 0
a 1770 808 133
a 770 1809 0
a 1809 770 266
a 809 1770 0
a 1770 809 266
a 770 1810 0
a 1810 770 398
a 810 1770 0
a 1770 810 398
a 770 1811 0
a 1811 770 266
a 811 1770 0
a 1770 811 266
a 770 1812 0
a 1812 770 133
a 812 1770 0
a 1770 812 133
a 771 1772 0
a 1772 771 259
a 772 1771 0
a 1771 772 259
a 771 1773 0
a 1773 771 398
a 773 1771 0
a 1771 773 398
a 771 1789 0
a 1789 771 266
a 789 1771 0
a 1771 789 266
a 771 1790 0
a 1790 771 531
a 790 1771 0
a 1771 790 531
a 771 1791 0
a 1791 771 259
a 791 1771 0
a 1771 791 259
a 771 1792 0
a 1792 771 531
a 792 1771 0
a 1771 792 531
a 771 1793 0
a 1793 771 266
a 793 1771 0
a 1771 793 266
a 771 1809 0
a 1809 771 133
a 809 1771 0
a 1771 809 133
a 771 1810 0
a 1810 771 266
a 810 1771 0
a 1771 810 266
a 771 1811 0
a 1811 771 398
a 811 1771 0
a 1771 811 398
a 771 1812 0
a 1812 771 266
a 812 1771 0
a 1771 812 266
a 771 1813 0
a 1813 771 133
a 813 1771 0
a 1771 813 133
a 772 1773 0
a 1773 772 259
a 773 1772 0
a 1772 773 259
a 772 1774 0
a 1774 772 398
a 774 1772 0
a 1772 774 398
a 772 1790 0
a 1790 772 266
a 790 1772 0
a 1772 790 266
a 772 1791 0
a 1791 772 531
a 791 1772 0
a 1772 791 531
a 772 1792 0
a 1792 772 259
a 792 1772 0
a 1772 792 259
a 772 1793 0
a 1793 772 531
a 793 1772 0
a 1772 793 531
a 772 1794 0
a 1794 772 266
a 794 1772 0
a 1772 794 266
a 772 1810 0
a 1810 772 133
a 810 1772 0
a 1772 810 133
a 772 1811 0
a 1811 772 266
a 811 1772 0
a 1772 811 266
a 772 1812 0
a 1812 772 398
a 812 1772 0
a 1772 812 398
a 772 1813 0
a 1813 772 266
a 813 1772 0
a 1772 813 266
a 772 1814 0
a 1814 772 133
a 814 1772 0
a 1772 814 133
a 773 1774 0
a 1774 773 259
a 774 1773 0
a 1773 774 259
a 773 1775 0
a 1775 773 398
a 775 1773 0
a 1773 775 398
a 773 1791 0
a 1791 773 266
a 791 1773 0
a 1773 791 266
a 773 1792 0
a 1792 773 531
a 792 1773 0
a 1773 792 531
a 773 1793 0
a 1793 773 259
a 793 1773 0
a 1773 793 259
a 773 1794 0
a 1794 773 531
a 794 1773 0
a 1773 794 531
a 773 1795 0
a 1795 773 266
a 795 1773 0
a 1773 795 266
a 773 1811 0
a 1811 773 133
a 811 1773 0
a 1773 811 133
a 773 1812 0
a 1812 773 266
a 812 1773 0
a 1773 812 266
a 773 1813 0
a 1813 773 398
a 813 1773 0
a 1773 813 398
a 773 1814 0
a 1814 773 266
a 814 1773 0
a 1773 814 266
a 773 1815 0
a 1815 773 133
a 815 1773 0
a 1773 815 133
a 774 1775 0
a 1775 774 259
a 775 1774 0
a 1774 775 259
a 774 1776 0
a 1776 774 398
a 776 1774 0
a 1774 776 398
a 774 1792 0
a 1792 774 266
a 792 1774 0
a 1774 792 266
a 774 1793 0
a 1793 774 531
a 793 1774 0
a 1774 793 531
a 774 1794 0
a 1794 774 259
a 794 1774 0
a 1774 794 259
a 774 1795 0
a 1795 774 531
a 795 1774 0
a 1774 795 531
a 774 1796 0
a 1796 774 266
a 796 1774 0
a 1774 796 266
a 774 1812 0
a 1812 774 133
a 812 1774 0
a 1774 812 133
a 774 1813 0
a 1813 774 266
a 813 1774 0
a 1774 813 266
a 774 1814 0
a 1814 774 398
a 814 1774 0
a 1774 814 398
a 774 1815 0
a 1815 774 266
a 815 1774 0
a 1774 815 266
a 774 1816 0
a 1816 774 133
a 816 1774 0
a 1774 816 133
a 775 1776 0
a 1776 775 259
a 776 1775 0
a 1775 776 259
a 775 1777 0
a 1777 775 398
a 777 1775 0
a 1775 777 398
a 775 1793 0
a 1793 775 266
a 793 1775 0
a 1775 793 266
a 775 1794 0
a 1794 775 531
a 794 1775 0
a 1775 794 531
a 775 1795 0
a 1795 775 259
a 795 1775 0
a 1775 795 259
a 775 1796 0
a 1796 775 531
a 796 1775 0
a 1775 796 531
a 775 1797 0
a 1797 775 266
a 797 1775 0
a 1775 797 266
a 775 1813 0
a 1813 775 133
a 813 1775 0
a 1775 813 133
a 775 1814 0
a 1814 775 266
a 814 1775 0
a 1775 814 266
a 775 1815 0
a 1815 775 398
a 815 1775 0
a 1775 815 398
a 775 1816 0
a 1816 775 266
a 816 1775 0
a 1775 816 266
a 775 1817 0
a 1817 775 133
a 817 1775 0
a 1775 817 133
a 776 1777 0
a 1777 776 259
a 777 1776 0
a 1776 777 259
a 776 1778 0
a 1778 776 398
a 778 1776 0
a 1776 778 398
a 776 1794 0
a 1794 776 266
a 794 1776 0
a 1776 794 266
a 776 1795 0
a 1795 776 531
a 795 1776 0
a 1776 795 531
a 776 1796 0
a 1796 776 259
a 796 1776 0
a 1776 796 259
a 776 1797 0
a 1797 776 531
a 797 1776 0
a 1776 797 531
a 776 1798 0
a 1798 776 266
a 798 1776 0
a 1776 798 266
a 776 1814 0
a 1814 776 133
a 814 1776 0
a 1776 814 133
a 776 1815 0
a 1815 776 266
a 815 1776 0
a 1776 815 266
a 776 1816 0
a 1816 776 398
a 816 1776 0
a 1776 816 398
a 776 1817 0
a 1817 776 266
a 817 1776 0
a 1776 817 266
a 776 1818 0
a 1818 776 133
a 818 1776 0
a 1776 818 133
a 777 1778 0
a 1778 777 259
a 778 1777 0
a 1777 778 259
a 777 1779 0
a 1779 777 398
a 779 1777 0
a 1777 779 398
a 777 1795 0
a 1795 777 266
a 795 1777 0
a 1777 795 266
a 777 1796 0
a 1796 777 531
a 796 1777 0
a 1777 796 531
a 777 1797 0
a 1797 777 259
a 797 1777 0
