p max 2002 139600
a 972 1913 0
a 1913 972 133
a 913 1973 0
a 1973 913 167
a 973 1913 0
a 1913 973 167
a 913 1974 0
a 1974 913 133
a 974 1913 0
a 1913 974 133
a 913 1975 0
a 1975 913 100
a 975 1913 0
a 1913 975 100
a 913 1976 0
a 1976 913 67
a 976 1913 0
a 1913 976 67
a 913 1977 0
a 1977 913 33
a 977 1913 0
a 1913 977 33
a 913 1989 0
a 1989 913 17
a 989 1913 0
a 1913 989 17
a 913 1990 0
a 1990 913 33
a 990 1913 0
a 1913 990 33
a 913 1991 0
a 1991 913 50
a 991 1913 0
a 1913 991 50
a 913 1992 0
a 1992 913 67
a 992 1913 0
a 1913 992 67
a 913 1993 0
a 1993 913 83
a 993 1913 0
a 1913 993 83
a 913 1994 0
a 1994 913 67
a 994 1913 0
a 1913 994 67
a 913 1995 0
a 1995 913 50
a 995 1913 0
a 1913 995 50
a 913 1996 0
a 1996 913 33
a 996 1913 0
a 1913 996 33
a 913 1997 0
a 1997 913 17
a 997 1913 0
a 1913 997 17
a 914 1915 0
a 1915 914 229
a 915 1914 0
a 1914 915 229
a 914 1916 0
a 1916 914 250
a 916 1914 0
a 1914 916 250
a 914 1917 0
a 1917 914 167
a 917 1914 0
a 1914 917 167
a 914 1918 0
a 1918 914 83
a 918 1914 0
a 1914 918 83
a 914 1930 0
a 1930 914 67
a 930 1914 0
a 1914 930 67
a 914 1931 0
a 1931 914 133
a 931 1914 0
a 1914 931 133
a 914 1932 0
a 1932 914 200
a 932 1914 0
a 1914 932 200
a 914 1933 0
a 1933 914 267
a 933 1914 0
a 1914 933 267
a 914 1934 0
a 1934 914 229
a 934 1914 0
a 1914 934 229
a 914 1935 0
a 1935 914 267
a 935 1914 0
a 1914 935 267
a 914 1936 0
a 1936 914 200
a 936 1914 0
a 1914 936 200
a 914 1937 0
a 1937 914 133
a 937 1914 0
a 1914 937 133
a 914 1938 0
a 1938 914 67
a 938 1914 0
a 1914 938 67
a 914 1950 0
a 1950 914 50
a 950 1914 0
a 1914 950 50
a 914 1951 0
a 1951 914 100
a 951 1914 0
a 1914 951 100
a 914 1952 0
a 1952 914 150
a 952 1914 0
a 1914 952 150
a 914 1953 0
a 1953 914 200
a 953 1914 0
a 1914 953 200
a 914 1954 0
a 1954 914 250
a 954 1914 0
a 1914 954 250
a 914 1955 0
a 1955 914 200
a 955 1914 0
a 1914 955 200
a 914 1956 0
a 1956 914 150
a 956 1914 0
a 1914 956 150
a 914 1957 0
a 1957 914 100
a 957 1914 0
a 1914 957 100
a 914 1958 0
a 1958 914 50
a 958 1914 0
a 1914 958 50
a 914 1970 0
a 1970 914 33
a 970 1914 0
a 1914 970 33
a 914 1971 0
a 1971 914 67
a 971 1914 0
a 1914 971 67
a 914 1972 0
a 1972 914 100
a 972 1914 0
a 1914 972 100
a 914 1973 0
a 1973 914 133
a 973 1914 0
a 1914 973 133
a 914 1974 0
a 1974 914 167
a 974 1914 0
a 1914 974 167
a 914 1975 0
a 1975 914 133
a 975 1914 0
a 1914 975 133
a 914 1976 0
a 1976 914 100
a 976 1914 0
a 1914 976 100
a 914 1977 0
a 1977 914 67
a 977 1914 0
a 1914 977 67
a 914 1978 0
a 1978 914 33
a 978 1914 0
a 1914 978 33
a 914 1990 0
a 1990 914 17
a 990 1914 0
a 1914 990 17
a 914 1991 0
a 1991 914 33
a 991 1914 0
a 1914 991 33
a 914 1992 0
a 1992 914 50
a 992 1914 0
a 1914 992 50
a 914 1993 0
a 1993 914 67
a 993 1914 0
a 1914 993 67
a 914 1994 0
a 1994 914 83
a 994 1914 0
a 1914 994 83
a 914 1995 0
a 1995 914 67
a 995 1914 0
a 1914 995 67
a 914 1996 0
a 1996 914 50
a 996 1914 0
a 1914 996 50
a 914 1997 0
a 1997 914 33
a 997 1914 0
a 1914 997 33
a 914 1998 0
a 1998 914 17
a 998 1914 0
a 1914 998 17
a 915 1916 0
a 1916 915 229
a 916 1915 0
a 1915 916 229
a 915 1917 0
a 1917 915 250
a 917 1915 0
a 1915 917 250
a 915 1918 0
a 1918 915 167
a 918 1915 0
a 1915 918 167
a 915 1919 0
a 1919 915 83
a 919 1915 0
a 1915 919 83
a 915 1931 0
a 1931 915 67
a 931 1915 0
a 1915 931 67
a 915 1932 0
a 1932 915 133
a 932 1915 0
a 1915 932 133
a 915 1933 0
a 1933 915 200
a 933 1915 0
a 1915 933 200
a 915 1934 0
a 1934 915 267
a 934 1915 0
a 1915 934 267
a 915 1935 0
a 1935 915 229
a 935 1915 0
a 1915 935 229
a 915 1936 0
a 1936 915 267
a 936 1915 0
a 1915 936 267
a 915 1937 0
a 1937 915 200
a 937 1915 0
a 1915 937 200
a 915 1938 0
a 1938 915 133
a 938 1915 0
a 1915 938 133
a 915 1939 0
a 1939 915 67
a 939 1915 0
a 1915 939 67
a 915 1951 0
a 1951 915 50
a 951 1915 0
a 1915 951 50
a 915 1952 0
a 1952 915 100
a 952 1915 0
a 1915 952 100
a 915 1953 0
a 1953 915 150
a 953 1915 0
a 1915 953 150
a 915 1954 0
a 1954 915 200
a 954 1915 0
a 1915 954 200
a 915 1955 0
a 1955 915 250
a 955 1915 0
a 1915 955 250
a 915 1956 0
a 1956 915 200
a 956 1915 0
a 1915 956 200
a 915 1957 0
a 1957 915 150
a 957 1915 0
a 1915 957 150
a 915 1958 0
a 1958 915 100
a 958 1915 0
a 1915 958 100
a 915 1959 0
a 1959 915 50
a 959 1915 0
a 1915 959 50
a 915 1971 0
a 1971 915 33
a 971 1915 0
a 1915 971 33
a 915 1972 0
a 1972 915 67
a 972 1915 0
a 1915 972 67
a 915 1973 0
a 1973 915 100
a 973 1915 0
a 1915 973 100
a 915 1974 0
a 1974 915 133
a 974 1915 0
a 1915 974 133
a 915 1975 0
a 1975 915 167
a 975 1915 0
a 1915 975 167
a 915 1976 0
a 1976 915 133
a 976 1915 0
a 1915 976 133
a 915 1977 0
a 1977 915 100
a 977 1915 0
a 1915 977 100
a 915 1978 0
a 1978 915 67
a 978 1915 0
a 1915 978 67
a 915 1979 0
a 1979 915 33
a 979 1915 0
a 1915 979 33
a 915 1991 0
a 1991 915 17
a 991 1915 0
a 1915 991 17
a 915 1992 0
a 1992 915 33
a 992 1915 0
a 1915 992 33
a 915 1993 0
a 1993 915 50
a 993 1915 0
a 1915 993 50
a 915 1994 0
a 1994 915 67
a 994 1915 0
a 1915 994 67
a 915 1995 0
a 1995 915 83
a 995 1915 0
a 1915 995 83
a 915 1996 0
a 1996 915 67
a 996 1915 0
a 1915 996 67
a 915 1997 0
a 1997 915 50
a 997 1915 0
a 1915 997 50
a 915 1998 0
a 1998 915 33
a 998 1915 0
a 1915 998 33
a 915 1999 0
a 1999 915 17
a 999 1915 0
a 1915 999 17
a 916 1917 0
a 1917 916 229
a 917 1916 0
a 1916 917 229
a 916 1918 0
a 1918 916 250
a 918 1916 0
a 1916 918 250
a 916 1919 0
a 1919 916 167
a 919 1916 0
a 1916 919 167
a 916 1920 0
a 1920 916 83
a 920 1916 0
a 1916 920 83
a 916 1932 0
a 1932 916 67
a 932 1916 0
a 1916 932 67
a 916 1933 0
a 1933 916 133
a 933 1916 0
a 1916 933 133
a 916 1934 0
a 1934 916 200
a 934 1916 0
a 1916 934 200
a 916 1935 0
a 1935 916 267
a 935 1916 0
a 1916 935 267
a 916 1936 0
a 1936 916 229
a 936 1916 0
a 1916 936 229
a 916 1937 0
a 1937 916 267
a 937 1916 0
a 1916 937 267
a 916 1938 0
a 1938 916 200
a 938 1916 0
a 1916 938 200
a 916 1939 0
a 1939 916 133
a 939 1916 0
a 1916 939 133
a 916 1940 0
a 1940 916 67
a 940 1916 0
a 1916 940 67
a 916 1952 0
a 1952 916 50
a 952 1916 0
a 1916 952 50
a 916 1953 0
a 1953 916 100
a 953 1916 0
a 1916 953 100
a 916 1954 0
a 1954 916 150
a 954 1916 0
a 1916 954 150
a 916 1955 0
a 1955 916 200
a 955 1916 0
a 1916 955 200
a 916 1956 0
a 1956 916 250
a 956 1916 0
a 1916 956 250
a 916 1957 0
a 1957 916 200
a 957 1916 0
a 1916 957 200
a 916 1958 0
a 1958 916 150
a 958 1916 0
a 1916 958 150
a 916 1959 0
a 1959 916 100
a 959 1916 0
a 1916 959 100
a 916 1960 0
a 1960 916 50
a 960 1916 0
a 1916 960 50
a 916 1972 0
a 1972 916 33
a 972 1916 0
a 1916 972 33
a 916 1973 0
a 1973 916 67
a 973 1916 0
a 1916 973 67
a 916 1974 0
a 1974 916 100
a 974 1916 0
a 1916 974 100
a 916 1975 0
a 1975 916 133
a 975 1916 0
a 1916 975 133
a 916 1976 0
a 1976 916 167
a 976 1916 0
a 1916 976 167
a 916 1977 0
a 1977 916 133
a 977 1916 0
a 1916 977 133
a 916 1978 0
a 1978 916 100
a 978 1916 0
a 1916 978 100
a 916 1979 0
a 1979 916 67
a 979 1916 0
a 1916 979 67
a 916 1980 0
a 1980 916 33
a 980 1916 0
a 1916 980 33
a 916 1992 0
a 1992 916 17
a 992 1916 0
a 1916 992 17
a 916 1993 0
a 1993 916 33
a 993 1916 0
a 1916 993 33
a 916 1994 0
a 1994 916 50
a 994 1916 0
a 1916 994 50
a 916 1995 0
a 1995 916 67
a 995 1916 0
a 1916 995 67
a 916 1996 0
a 1996 916 83
a 996 1916 0
a 1916 996 83
a 916 1997 0
a 1997 916 67
a 997 1916 0
a 1916 997 67
a 916 1998 0
a 1998 916 50
a 998 1916 0
a 1916 998 50
a 916 1999 0
a 1999 916 33
a 999 1916 0
a 1916 999 33
a 916 2000 0
a 2000 916 17
a 1000 1916 0
a 1916 1000 17
a 917 1918 0
a 1918 917 229
a 918 1917 0
a 1917 918 229
a 917 1919 0
a 1919 917 250
a 919 1917 0
a 1917 919 250
a 917 1920 0
a 1920 917 167
a 920 1917 0
a 1917 920 167
a 917 1921 0
a 1921 917 83
a 921 1917 0
a 1917 921 83
a 917 1933 0
a 1933 917 67
a 933 1917 0
a 1917 933 67
a 917 1934 0
a 1934 917 133
a 934 1917 0
a 1917 934 133
a 917 1935 0
a 1935 917 200
a 935 1917 0
a 1917 935 200
a 917 1936 0
a 1936 917 267
a 936 1917 0
a 1917 936 267
a 917 1937 0
a 1937 917 229
a 937 1917 0
a 1917 937 229
a 917 1938 0
a 1938 917 267
a 938 1917 0
a 1917 938 267
a 917 1939 0
a 1939 917 200
a 939 1917 0
a 1917 939 200
a 917 1940 0
a 1940 917 133
a 940 1917 0
a 1917 940 133
a 917 1941 0
a 1941 917 67
a 941 1917 0
a 1917 941 67
a 917 1953 0
a 1953 917 50
a 953 1917 0
a 1917 953 50
a 917 1954 0
a 1954 917 100
a 954 1917 0
a 1917 954 100
a 917 1955 0
a 1955 917 150
a 955 1917 0
a 1917 955 150
a 917 1956 0
a 1956 917 200
a 956 1917 0
a 1917 956 200
a 917 1957 0
a 1957 917 250
a 957 1917 0
a 1917 957 250
a 917 1958 0
a 1958 917 200
a 958 1917 0
a 1917 958 200
a 917 1959 0
a 1959 917 150
a 959 1917 0
a 1917 959 150
a 917 1960 0
a 1960 917 100
a 960 1917 0
a 1917 960 100
a 917 1961 0
a 1961 917 50
a 961 1917 0
a 1917 961 50
a 917 1973 0
a 1973 917 33
a 973 1917 0
a 1917 973 33
a 917 1974 0
a 1974 917 67
a 974 1917 0
a 1917 974 67
a 917 1975 0
a 1975 917 100
a 975 1917 0
a 1917 975 100
a 917 1976 0
a 1976 917 133
a 976 1917 0
a 1917 976 133
a 917 1977 0
a 1977 917 167
a 977 1917 0
a 1917 977 167
a 917 1978 0
a 1978 917 133
a 978 1917 0
a 1917 978 133
a 917 1979 0
a 1979 917 100
a 979 1917 0
a 1917 979 100
a 917 1980 0
a 1980 917 67
a 980 1917 0
a 1917 980 67
a 917 1981 0
a 1981 917 33
a 981 1917 0
a 1917 981 33
a 917 1993 0
a 1993 917 17
a 993 1917 0
a 1917 993 17
a 917 1994 0
a 1994 917 33
a 994 1917 0
a 1917 994 33
a 917 1995 0
a 1995 917 50
a 995 1917 0
a 1917 995 50
a 917 1996 0
a 1996 917 67
a 996 1917 0
a 1917 996 67
a 917 1997 0
a 1997 917 83
a 997 1917 0
a 1917 997 83
a 917 1998 0
a 1998 917 67
a 998 1917 0
a 1917 998 67
a 917 1999 0
a 1999 917 50
a 999 1917 0
a 1917 999 50
a 917 2000 0
a 2000 917 33
a 1000 1917 0
a 1917 1000 33
a 917 2001 0
a 2001 917 17
a 1001 1917 0
a 1917 1001 17
a 918 1919 0
a 1919 918 229
a 919 1918 0
a 1918 919 229
a 918 1920 0
a 1920 918 250
a 920 1918 0
a 1918 920 250
a 918 1921 0
a 1921 918 167
a 921 1918 0
a 1918 921 167
a 918 1922 0
a 1922 918 83
a 922 1918 0
a 1918 922 83
a 918 1934 0
a 1934 918 67
a 934 1918 0
a 1918 934 67
a 918 1935 0
a 1935 918 133
a 935 1918 0
a 1918 935 133
a 918 1936 0
a 1936 918 200
a 936 1918 0
a 1918 936 200
a 918 1937 0
a 1937 918 267
a 937 1918 0
a 1918 937 267
a 918 1938 0
a 1938 918 229
a 938 1918 0
a 1918 938 229
a 918 1939 0
a 1939 918 267
a 939 1918 0
a 1918 939 267
a 918 1940 0
a 1940 918 200
a 940 1918 0
a 1918 940 200
a 918 1941 0
a 1941 918 133
a 941 1918 0
a 1918 941 133
a 918 1942 0
a 1942 918 67
a 942 1918 0
a 1918 942 67
a 918 1954 0
a 1954 918 50
a 954 1918 0
a 1918 954 50
a 918 1955 0
a 1955 918 100
a 955 1918 0
a 1918 955 100
a 918 1956 0
a 1956 918 150
a 956 1918 0
a 1918 956 150
a 918 1957 0
a 1957 918 200
a 957 1918 0
a 1918 957 200
a 918 1958 0
a 1958 918 250
a 958 1918 0
a 1918 958 250
a 918 1959 0
a 1959 918 200
a 959 1918 0
a 1918 959 200
a 918 1960 0
a 1960 918 150
a 960 1918 0
a 1918 960 150
a 918 1961 0
a 1961 918 100
a 961 1918 0
a 1918 961 100
a 918 1962 0
a 1962 918 50
a 962 1918 0
a 1918 962 50
a 918 1974 0
a 1974 918 33
a 974 1918 0
a 1918 974 33
a 918 1975 0
a 1975 918 67
a 975 1918 0
a 1918 975 67
a 918 1976 0
a 1976 918 100
a 976 1918 0
a 1918 976 100
a 918 1977 0
a 1977 918 133
a 977 1918 0
a 1918 977 133
a 918 1978 0
a 1978 918 167
a 978 1918 0
a 1918 978 167
a 918 1979 0
a 1979 918 133
a 979 1918 0
a 1918 979 133
a 918 1980 0
a 1980 918 100
a 980 1918 0
a 1918 980 100
a 918 1981 0
a 1981 918 67
a 981 1918 0
a 1918 981 67
a 918 1982 0
a 1982 918 33
a 982 1918 0
a 1918 982 33
a 918 1994 0
a 1994 918 17
a 994 1918 0
a 1918 994 17
a 918 1995 0
a 1995 918 33
a 995 1918 0
a 1918 995 33
a 918 1996 0
a 1996 918 50
a 996 1918 0
a 1918 996 50
a 918 1997 0
a 1997 918 67
a 997 1918 0
a 1918 997 67
a 918 1998 0
a 1998 918 83
a 998 1918 0
a 1918 998 83
a 918 1999 0
a 1999 918 67
a 999 1918 0
a 1918 999 67
a 918 2000 0
a 2000 918 50
a 1000 1918 0
a 1918 1000 50
a 918 2001 0
a 2001 918 33
a 1001 1918 0
a 1918 1001 33
a 918 2002 0
a 2002 918 17
a 1002 1918 0
a 1918 1002 17
a 919 1920 0
a 1920 919 229
a 920 1919 0
a 1919 920 229
a 919 1921 0
a 1921 919 250
a 921 1919 0
a 1919 921 250
a 919 1922 0
a 1922 919 167
a 922 1919 0
a 1919 922 167
a 919 1935 0
a 1935 919 67
a 935 1919 0
a 1919 935 67
a 919 1936 0
a 1936 919 133
a 936 1919 0
a 1919 936 133
a 919 1937 0
a 1937 919 200
a 937 1919 0
a 1919 937 200
a 919 1938 0
a 1938 919 267
a 938 1919 0
a 1919 938 267
a 919 1939 0
a 1939 919 229
a 939 1919 0
a 1919 939 229
a 919 1940 0
a 1940 919 267
a 940 1919 0
a 1919 940 267
a 919 1941 0
a 1941 919 200
a 941 1919 0
a 1919 941 200
a 919 1942 0
a 1942 919 133
a 942 1919 0
a 1919 942 133
a 919 1955 0
a 1955 919 50
a 955 1919 0
a 1919 955 50
a 919 1956 0
a 1956 919 100
a 956 1919 0
a 1919 956 100
a 919 1957 0
a 1957 919 150
a 957 1919 0
a 1919 957 150
a 919 1958 0
a 1958 919 200
a 958 1919 0
a 1919 958 200
a 919 1959 0
a 1959 919 250
a 959 1919 0
a 1919 959 250
a 919 1960 0
a 1960 919 200
a 960 1919 0
a 1919 960 200
a 919 1961 0
a 1961 919 150
a 961 1919 0
a 1919 961 150
a 919 1962 0
a 1962 919 100
a 962 1919 0
a 1919 962 100
a 919 1975 0
a 1975 919 33
a 975 1919 0
a 1919 975 33
a 919 1976 0
a 1976 919 67
a 976 1919 0
a 1919 976 67
a 919 1977 0
a 1977 919 100
a 977 1919 0
a 1919 977 100
a 919 1978 0
a 1978 919 133
a 978 1919 0
a 1919 978 133
a 919 1979 0
a 1979 919 167
a 979 1919 0
a 1919 979 167
a 919 1980 0
a 1980 919 133
a 980 1919 0
a 1919 980 133
a 919 1981 0
a 1981 919 100
a 981 1919 0
a 1919 981 100
a 919 1982 0
a 1982 919 67
a 982 1919 0
a 1919 982 67
a 919 1995 0
a 1995 919 17
a 995 1919 0
a 1919 995 17
a 919 1996 0
a 1996 919 33
a 996 1919 0
a 1919 996 33
a 919 1997 0
a 1997 919 50
a 997 1919 0
a 1919 997 50
a 919 1998 0
a 1998 919 67
a 998 1919 0
a 1919 998 67
a 919 1999 0
a 1999 919 83
a 999 1919 0
a 1919 999 83
a 919 2000 0
a 2000 919 67
a 1000 1919 0
a 1919 1000 67
a 919 2001 0
a 2001 919 50
a 1001 1919 0
a 1919 1001 50
a 919 2002 0
a 2002 919 33
a 1002 1919 0
a 1919 1002 33
a 920 1921 0
a 1921 920 229
a 921 1920 0
a 1920 921 229
a 920 1922 0
a 1922 920 250
a 922 1920 0
a 1920 922 250
a 920 1936 0
a 1936 920 67
a 936 1920 0
a 1920 936 67
a 920 1937 0
a 1937 920 133
a 937 1920 0
a 1920 937 133
a 920 1938 0
a 1938 920 200
a 938 1920 0
a 1920 938 200
a 920 1939 0
a 1939 920 267
a 939 1920 0
a 1920 939 267
a 920 1940 0
a 1940 920 229
a 940 1920 0
a 1920 940 229
a 920 1941 0
a 1941 920 267
a 941 1920 0
a 1920 941 267
a 920 1942 0
a 1942 920 200
a 942 1920 0
a 1920 942 200
a 920 1956 0
a 1956 920 50
a 956 1920 0
a 1920 956 50
a 920 1957 0
a 1957 920 100
a 957 1920 0
a 1920 957 100
a 920 1958 0
a 1958 920 150
a 958 1920 0
a 1920 958 150
a 920 1959 0
a 1959 920 200
a 959 1920 0
a 1920 959 200
a 920 1960 0
a 1960 920 250
a 960 1920 0
a 1920 960 250
a 920 1961 0
a 1961 920 200
a 961 1920 0
a 1920 961 200
a 920 1962 0
a 1962 920 150
a 962 1920 0
a 1920 962 150
a 920 1976 0
a 1976 920 33
a 976 1920 0
a 1920 976 33
a 920 1977 0
a 1977 920 67
a 977 1920 0
a 1920 977 67
a 920 1978 0
a 1978 920 100
a 978 1920 0
a 1920 978 100
a 920 1979 0
a 1979 920 133
a 979 1920 0
a 1920 979 133
a 920 1980 0
a 1980 920 167
a 980 1920 0
a 1920 980 167
a 920 1981 0
a 1981 920 133
a 981 1920 0
a 1920 981 133
a 920 1982 0
a 1982 920 100
a 982 1920 0
a 1920 982 100
a 920 1996 0
a 1996 920 17
a 996 1920 0
a 1920 996 17
a 920 1997 0
a 1997 920 33
a 997 1920 0
a 1920 997 33
a 920 1998 0
a 1998 920 50
a 998 1920 0
a 1920 998 50
a 920 1999 0
a 1999 920 67
a 999 1920 0
a 1920 999 67
a 920 2000 0
a 2000 920 83
a 1000 1920 0
a 1920 1000 83
a 920 2001 0
a 2001 920 67
a 1001 1920 0
a 1920 1001 67
a 920 2002 0
a 2002 920 50
a 1002 1920 0
a 1920 1002 50
a 921 1922 0
a 1922 921 229
a 922 1921 0
a 1921 922 229
a 921 1937 0
a 1937 921 67
a 937 1921 0
a 1921 937 67
a 921 1938 0
a 1938 921 133
a 938 1921 0
a 1921 938 133
a 921 1939 0
a 1939 921 200
a 939 1921 0
a 1921 939 200
a 921 1940 0
a 1940 921 267
a 940 1921 0
a 1921 940 267
a 921 1941 0
a 1941 921 229
a 941 1921 0
a 1921 941 229
a 921 1942 0
a 1942 921 267
a 942 1921 0
a 1921 942 267
a 921 1957 0
a 1957 921 50
a 957 1921 0
a 1921 957 50
a 921 1958 0
a 1958 921 100
a 958 1921 0
a 1921 958 100
a 921 1959 0
a 1959 921 150
a 959 1921 0
a 1921 959 150
a 921 1960 0
a 1960 921 200
a 960 1921 0
a 1921 960 200
a 921 1961 0
a 1961 921 250
a 961 1921 0
a 1921 961 250
a 921 1962 0
a 1962 921 200
a 962 1921 0
a 1921 962 200
a 921 1977 0
a 1977 921 33
a 977 1921 0
a 1921 977 33
a 921 1978 0
a 1978 921 67
a 978 1921 0
a 1921 978 67
a 921 1979 0
a 1979 921 100
a 979 1921 0
a 1921 979 100
a 921 1980 0
a 1980 921 133
a 980 1921 0
a 1921 980 133
a 921 1981 0
a 1981 921 167
a 981 1921 0
a 1921 981 167
a 921 1982 0
a 1982 921 133
a 982 1921 0
a 1921 982 133
a 921 1997 0
a 1997 921 17
a 997 1921 0
a 1921 997 17
a 921 1998 0
a 1998 921 33
a 998 1921 0
a 1921 998 33
a 921 1999 0
a 1999 921 50
a 999 1921 0
a 1921 999 50
a 921 2000 0
a 2000 921 67
a 1000 1921 0
a 1921 1000 67
a 921 2001 0
a 2001 921 83
a 1001 1921 0
a 1921 1001 83
a 921 2002 0
a 2002 921 67
a 1002 1921 0
a 1921 1002 67
a 922 1938 0
a 1938 922 67
a 938 1922 0
a 1922 938 67
a 922 1939 0
a 1939 922 133
a 939 1922 0
a 1922 939 133
a 922 1940 0
a 1940 922 200
a 940 1922 0
a 1922 940 200
a 922 1941 0
a 1941 922 267
a 941 1922 0
a 1922 941 267
a 922 1942 0
a 1942 922 229
a 942 1922 0
a 1922 942 229
a 922 1958 0
a 1958 922 50
a 958 1922 0
a 1922 958 50
a 922 1959 0
a 1959 922 100
a 959 1922 0
a 1922 959 100
a 922 1960 0
a 1960 922 150
a 960 1922 0
a 1922 960 150
a 922 1961 0
a 1961 922 200
a 961 1922 0
a 1922 961 200
a 922 1962 0
a 1962 922 250
a 962 1922 0
a 1922 962 250
a 922 1978 0
a 1978 922 33
a 978 1922 0
a 1922 978 33
a 922 1979 0
a 1979 922 67
a 979 1922 0
a 1922 979 67
a 922 1980 0
a 1980 922 100
a 980 1922 0
a 1922 980 100
a 922 1981 0
a 1981 922 133
a 981 1922 0
a 1922 981 133
a 922 1982 0
a 1982 922 167
a 982 1922 0
a 1922 982 167
a 922 1998 0
a 1998 922 17
a 998 1922 0
a 1922 998 17
a 922 1999 0
a 1999 922 33
a 999 1922 0
a 1922 999 33
a 922 2000 0
a 2000 922 50
a 1000 1922 0
a 1922 1000 50
a 922 2001 0
a 2001 922 67
a 1001 1922 0
a 1922 1001 67
a 922 2002 0
a 2002 922 83
a 1002 1922 0
a 1922 1002 83
a 923 1924 0
a 1924 923 229
a 924 1923 0
a 1923 924 229
a 923 1925 0
a 1925 923 250
a 925 1923 0
a 1923 925 250
a 923 1926 0
a 1926 923 167
a 926 1923 0
a 1923 926 167
a 923 1927 0
a 1927 923 83
a 927 1923 0
a 1923 927 83
a 923 1943 0
a 1943 923 229
a 943 1923 0
a 1923 943 229
a 923 1944 0
a 1944 923 267
a 944 1923 0
a 1923 944 267
a 923 1945 0
a 1945 923 200
a 945 1923 0
a 1923 945 200
a 923 1946 0
a 1946 923 133
a 946 1923 0
a 1923 946 133
a 923 1947 0
a 1947 923 67
a 947 1923 0
a 1923 947 67
a 923 1963 0
a 1963 923 250
a 963 1923 0
a 1923 963 250
a 923 1964 0
a 1964 923 200
a 964 1923 0
a 1923 964 200
a 923 1965 0
a 1965 923 150
a 965 1923 0
a 1923 965 150
a 923 1966 0
a 1966 923 100
a 966 1923 0
a 1923 966 100
a 923 1967 0
a 1967 923 50
a 967 1923 0
a 1923 967 50
a 923 1983 0
a 1983 923 167
a 983 1923 0
a 1923 983 167
a 923 1984 0
a 1984 923 133
a 984 1923 0
a 1923 984 133
a 923 1985 0
a 1985 923 100
a 985 1923 0
a 1923 985 100
a 923 1986 0
a 1986 923 67
a 986 1923 0
a 1923 986 67
a 923 1987 0
a 1987 923 33
a 987 1923 0
a 1923 987 33
a 924 1925 0
a 1925 924 229
a 925 1924 0
a 1924 925 229
a 924 1926 0
a 1926 924 250
a 926 1924 0
a 1924 926 250
a 924 1927 0
a 1927 924 167
a 927 1924 0
a 1924 927 167
a 924 1928 0
a 1928 924 83
a 928 1924 0
a 1924 928 83
a 924 1943 0
a 1943 924 267
a 943 1924 0
a 1924 943 267
a 924 1944 0
a 1944 924 229
a 944 1924 0
a 1924 944 229
a 924 1945 0
a 1945 924 267
a 945 1924 0
a 1924 945 267
a 924 1946 0
a 1946 924 200
a 946 1924 0
a 1924 946 200
a 924 1947 0
a 1947 924 133
a 947 1924 0
a 1924 947 133
a 924 1948 0
a 1948 924 67
a 948 1924 0
a 1924 948 67
a 924 1963 0
a 1963 924 200
a 963 1924 0
a 1924 963 200
a 924 1964 0
a 1964 924 250
a 964 1924 0
a 1924 964 250
a 924 1965 0
a 1965 924 200
a 965 1924 0
a 1924 965 200
a 924 1966 0
a 1966 924 150
a 966 1924 0
a 1924 966 150
a 924 1967 0
a 1967 924 100
a 967 1924 0
a 1924 967 100
a 924 1968 0
a 1968 924 50
a 968 1924 0
a 1924 968 50
a 924 1983 0
a 1983 924 133
a 983 1924 0
a 1924 983 133
a 924 1984 0
a 1984 924 167
a 984 1924 0
a 1924 984 167
a 924 1985 0
a 1985 924 133
a 985 1924 0
a 1924 985 133
a 924 1986 0
a 1986 924 100
a 986 1924 0
a 1924 986 100
a 924 1987 0
a 1987 924 67
a 987 1924 0
a 1924 987 67
a 924 1988 0
a 1988 924 33
a 988 1924 0
a 1924 988 33
a 925 1926 0
a 1926 925 229
a 926 1925 0
a 1925 926 229
a 925 1927 0
a 1927 925 250
a 927 1925 0
a 1925 927 250
a 925 1928 0
a 1928 925 167
a 928 1925 0
a 1925 928 167
a 925 1929 0
a 1929 925 83
a 929 1925 0
a 1925 929 83
a 925 1943 0
a 1943 925 200
a 943 1925 0
a 1925 943 200
a 925 1944 0
a 1944 925 267
a 944 1925 0
a 1925 944 267
a 925 1945 0
a 1945 925 229
a 945 1925 0
a 1925 945 229
a 925 1946 0
a 1946 925 267
a 946 1925 0
a 1925 946 267
a 925 1947 0
a 1947 925 200
a 947 1925 0
a 1925 947 200
a 925 1948 0
a 1948 925 133
a 948 1925 0
a 1925 948 133
a 925 1949 0
a 1949 925 67
a 949 1925 0
a 1925 949 67
a 925 1963 0
a 1963 925 150
a 963 1925 0
a 1925 963 150
a 925 1964 0
a 1964 925 200
a 964 1925 0
a 1925 964 200
a 925 1965 0
a 1965 925 250
a 965 1925 0
a 1925 965 250
a 925 1966 0
a 1966 925 200
a 966 1925 0
a 1925 966 200
a 925 1967 0
a 1967 925 150
a 967 1925 0
a 1925 967 150
a 925 1968 0
a 1968 925 100
a 968 1925 0
a 1925 968 100
a 925 1969 0
a 1969 925 50
a 969 1925 0
a 1925 969 50
a 925 1983 0
a 1983 925 100
a 983 1925 0
a 1925 983 100
a 925 1984 0
a 1984 925 133
a 984 1925 0
a 1925 984 133
a 925 1985 0
a 1985 925 167
a 985 1925 0
a 1925 985 167
a 925 1986 0
a 1986 925 133
a 986 1925 0
a 1925 986 133
